Date,Adj Close,Close,High,Low,Open,Volume,Price_Up,Price_Change,Price_Change_Pct,VADER_Positive,VADER_Negative,VADER_Neutral,VADER_Compound_Sentiment
2005-12-01,0.279557794,0.304832995,0.306250006,0.300500005,0.303750008,562032000,1,0.0035829840000000113,1.1893722387283205,,,,
2005-12-02,0.279635012,0.304917008,0.307000011,0.300832987,0.306250006,334476000,1,8.40129999999939e-05,0.027560336767348266,,,,
2005-12-05,0.274437666,0.299250007,0.305583,0.29824999,0.305583,387708000,0,-0.005667001000000005,-1.8585388323107268,,,,
2005-12-06,0.275584102,0.300500005,0.304583013,0.299333006,0.29975,375252000,1,0.00124999800000003,0.4177102659182327,,,,
2005-12-07,0.27604264,0.300999999,0.303499997,0.295832992,0.301667005,352668000,1,0.0004999940000000036,0.16638735164081064,,,,
2005-12-08,0.273826033,0.298583001,0.303333014,0.295166999,0.299416989,386664000,0,-0.0024169980000000035,-0.802989371438504,,,,
2005-12-09,0.27772361,0.302832991,0.303250015,0.295332998,0.299499989,262896000,1,0.004249989999999981,1.4233864572886321,,,,
2005-12-12,0.281774461,0.307249993,0.307916999,0.303166986,0.303667009,281136000,1,0.004417002000000003,1.4585603719774387,,,,
2005-12-13,0.285442829,0.311250001,0.313917011,0.305583,0.307832986,443412000,1,0.004000007999999999,1.3018740735984327,,,,
2005-12-14,0.282767624,0.308333009,0.310416996,0.304666996,0.308916986,287472000,0,-0.002916992000000007,-0.9371861817279182,,,,
2005-12-15,0.279176265,0.304417014,0.310416996,0.301250011,0.308082998,332724000,0,-0.0039159950000000054,-1.2700537683916955,,,,
2005-12-16,0.281621307,0.307083011,0.308416992,0.302583009,0.305500001,1065600000,1,0.002665997000000031,0.8757713522543228,,,,
2005-12-19,0.276959658,0.301999986,0.310000002,0.301250011,0.307749987,292296000,0,-0.005083025000000019,-1.655260896214157,,,,
2005-12-20,0.276806563,0.301833004,0.306250006,0.297832996,0.301667005,304356000,0,-0.0001669819999999822,-0.05529205554333443,,,,
2005-12-21,0.27627185,0.301250011,0.305750012,0.298500001,0.303250015,289380000,0,-0.0005829930000000316,-0.1931508457570901,,,,
2005-12-22,0.284678787,0.310416996,0.310750008,0.300917,0.300999999,318336000,1,0.009166985000000016,3.0429824615010608,,,,
2005-12-23,0.28689447,0.312833011,0.313250005,0.309166998,0.311250001,214536000,1,0.0024160149999999936,0.7783127313041821,,,,
2005-12-27,0.288652599,0.314749986,0.318167001,0.311500013,0.3125,367968000,1,0.0019169749999999874,0.6127790011265747,,,,
2005-12-28,0.291327804,0.317667007,0.318666995,0.312750012,0.314749986,264420000,1,0.0029170210000000196,0.9267739888001201,,,,
2005-12-29,0.284831047,0.310582995,0.318500012,0.309249997,0.317499995,310464000,0,-0.007084012000000028,-2.230011881592736,,,,
2005-12-30,0.279405653,0.304666996,0.308916986,0.303416997,0.308833003,229608000,0,-0.00591599899999995,-1.9048045434683087,,,,
2006-01-03,0.292091697,0.318500012,0.320832998,0.305417001,0.306416988,472812000,1,0.013833015999999976,4.540372334914798,,,,
2006-01-04,0.300269306,0.327416986,0.32791701,0.317582995,0.32091701,510072000,1,0.008916974000000022,2.799677759509793,,,,
2006-01-05,0.307070315,0.334832996,0.335417002,0.326916993,0.327499986,646092000,1,0.007416009999999973,2.2650046628918554,,,,
2006-01-06,0.312114507,0.340333015,0.341583014,0.325417012,0.338667005,623388000,1,0.005500019000000023,1.642615592162256,,,,
2006-01-09,0.320826679,0.349833012,0.351666987,0.339417011,0.340166986,560484000,1,0.009499996999999982,2.791382728472576,,,,
2006-01-10,0.320903808,0.349916995,0.349916995,0.34375,0.348167002,339660000,1,8.398300000000969e-05,0.02400659661015916,,,,
2006-01-11,0.332519561,0.362583011,0.364582986,0.349667013,0.350250006,626304000,1,0.012666016000000002,3.6197201567760384,,,,
2006-01-12,0.327781826,0.357416987,0.368083,0.354833007,0.362500012,495504000,0,-0.005166023999999991,-1.4247837993711159,,,,
2006-01-13,0.324877411,0.354250014,0.359499991,0.349249989,0.356582999,421296000,0,-0.0031669730000000174,-0.8860723231377968,,,,
2006-01-17,0.324648112,0.354000002,0.354167014,0.344749987,0.349417001,329232000,0,-0.00025001200000002166,-0.0705750148537811,,,,
2006-01-18,0.326329052,0.355832994,0.356999993,0.340000004,0.343250006,459948000,1,0.0018329920000000333,0.5177943473571035,,,,
2006-01-19,0.344441503,0.375582993,0.380499989,0.359917015,0.360583007,914760000,1,0.019749998999999963,5.550356300011899,,,,
2006-01-20,0.334812254,0.365083009,0.380499989,0.36500001,0.376166999,461604000,0,-0.010499983999999962,-2.7956494824567213,,,,
2006-01-23,0.336723447,0.367166996,0.370249987,0.362917006,0.367917001,334884000,1,0.0020839870000000094,0.5708255242303016,,,,
2006-01-24,0.338404506,0.368999988,0.376666993,0.367000014,0.368000001,388896000,1,0.0018329919999999778,0.4992256983794855,,,,
2006-01-25,0.335424006,0.365750015,0.373250008,0.361333013,0.370833009,400236000,0,-0.003249973000000017,-0.8807515191572355,,,,
2006-01-26,0.346887469,0.378250003,0.378583014,0.368750006,0.371082991,448836000,1,0.012499988000000017,3.4176315754901663,,,,
2006-01-27,0.353460193,0.385417014,0.389667004,0.379999995,0.383166999,385044000,1,0.007167011000000001,1.894781478693075,,,,
2006-01-30,0.349485487,0.381083012,0.387499988,0.379332989,0.387082994,315780000,0,-0.0043340020000000035,-1.1244968028318552,,,,
2006-01-31,0.343601495,0.374666989,0.381249994,0.371749997,0.379166991,384456000,0,-0.006416022999999993,-1.6836287102716594,,,,
2006-02-01,0.343830764,0.374917001,0.376417011,0.36649999,0.367917001,450852000,1,0.00025001200000002166,0.06672912408624868,,,,
2006-02-02,0.333360434,0.363499999,0.378583014,0.362917006,0.378333002,473736000,0,-0.01141700200000001,-3.0452078645534693,,,,
2006-02-03,0.336417019,0.366833001,0.371333003,0.360000014,0.361167014,504252000,1,0.003333001999999974,0.916919397295507,,,,
2006-02-06,0.345894247,0.377166986,0.377582997,0.364250004,0.365833014,363468000,1,0.01033398499999999,2.817081607115274,,,,
2006-02-07,0.333589762,0.363750011,0.377916992,0.363582999,0.377916992,399408000,0,-0.013416974999999998,-3.5573036607185973,,,,
2006-02-08,0.343219012,0.374249995,0.374249995,0.364832997,0.364832997,393072000,1,0.010499984000000018,2.886593452226732,,,,
2006-02-09,0.337411284,0.367917001,0.381249994,0.365583003,0.375416994,437100000,0,-0.006332993999999981,-1.6921827881387095,,,,
2006-02-10,0.335500032,0.365833014,0.370916992,0.357250005,0.36925,414996000,0,-0.0020839870000000094,-0.5664285679475869,,,,
2006-02-13,0.336646408,0.367083013,0.369666994,0.362167001,0.364666998,280740000,1,0.0012499990000000016,0.3416856741092267,,,,
2006-02-14,0.337258011,0.367749989,0.369082987,0.362917006,0.367083013,342348000,1,0.0006669759999999858,0.1816962312009752,,,,
2006-02-15,0.343753785,0.374832988,0.375833005,0.366082996,0.367000014,493296000,1,0.007082998999999979,1.9260364954082918,,,,
2006-02-16,0.36071983,0.393332988,0.394167006,0.37924999,0.381832987,1305888000,1,0.018500000000000016,4.935531447941828,,,,
2006-02-17,0.362783253,0.395583004,0.422666997,0.393332988,0.422250003,2356956000,1,0.0022500160000000213,0.5720384683320844,,,,
2006-02-21,0.355065227,0.387167007,0.395417005,0.383749992,0.394749999,684060000,0,-0.008415997000000008,-2.1274920597953715,,,,
2006-02-22,0.354453474,0.386500001,0.389582992,0.372500002,0.381666988,939756000,0,-0.0006670060000000255,-0.17227862600390056,,,,
2006-02-23,0.349027067,0.380582988,0.387917012,0.379500002,0.385333002,385128000,0,-0.005917012999999971,-1.5309218589109321,,,,
2006-02-24,0.348950893,0.380499989,0.386833012,0.378500015,0.382250011,416412000,0,-8.299900000002802e-05,-0.021808384141444603,,,,
2006-02-27,0.363089681,0.395916998,0.398333013,0.379417002,0.38341701,666468000,1,0.015417009000000037,4.05177646404611,,,,
2006-02-28,0.360185176,0.392749995,0.397500008,0.388916999,0.394167006,563316000,0,-0.0031670030000000016,-0.799915895502926,,,,
2006-03-01,0.373865396,0.407667011,0.409999996,0.391667008,0.394167006,703932000,1,0.014917016000000005,3.7980945104786072,,,,
2006-03-02,0.37439993,0.408250004,0.414000005,0.402999997,0.407249987,545460000,1,0.0005829929999999761,0.14300715639705663,,,,
2006-03-03,0.37569952,0.409666985,0.416750014,0.403750002,0.404500008,595800000,1,0.0014169809999999838,0.34708658569908646,,,,
2006-03-06,0.374934763,0.408832997,0.420417011,0.406832993,0.417667001,529020000,0,-0.0008339880000000077,-0.2035770590593254,,,,
2006-03-07,0.368515134,0.401832998,0.412083,0.393750012,0.40891701,606204000,0,-0.006999998999999979,-1.7121903200978612,,,,
2006-03-08,0.36668092,0.399832994,0.404000014,0.385500014,0.401917011,670800000,0,-0.0020000039999999997,-0.4977201996735967,,,,
2006-03-09,0.368592173,0.401917011,0.411417007,0.401666999,0.40466699,536700000,1,0.0020840169999999936,0.5212218679481948,,,,
2006-03-10,0.362172455,0.394917011,0.406583011,0.391333014,0.401499987,521580000,0,-0.007000000000000006,-1.741653079719984,,,,
2006-03-13,0.366528571,0.399666995,0.401582986,0.395916998,0.39891699,372132000,1,0.00474998400000004,1.2027802975547286,,,,
2006-03-14,0.376692802,0.410750002,0.412416995,0.398499995,0.400000006,627792000,1,0.011083006999999978,2.7730603574107935,,,,
2006-03-15,0.382729888,0.417333007,0.417917013,0.409999996,0.411583006,510600000,1,0.006583004999999975,1.6026792374793404,,,,
2006-03-16,0.3697384,0.403167009,0.418583006,0.401749998,0.418083012,568416000,0,-0.014165997999999957,-3.3944111207096443,,,,
2006-03-17,0.37271899,0.406417012,0.407499999,0.395249993,0.401250005,618588000,1,0.0032500030000000013,0.8061182902988971,,,,
2006-03-20,0.36989063,0.403333008,0.410082996,0.402916998,0.409999996,293772000,0,-0.003084004000000029,-0.7588274872706433,,,,
2006-03-21,0.388156176,0.42324999,0.430833012,0.412167013,0.42324999,1235472000,1,0.019916982000000027,4.93809869387135,,,,
2006-03-22,0.376998127,0.411083013,0.414499998,0.401832998,0.412499994,1158576000,0,-0.012166977000000023,-2.874654999991854,,,,
2006-03-23,0.384029359,0.418749988,0.420417011,0.40783301,0.412499994,661992000,1,0.00766697500000002,1.86506733616843,,,,
2006-03-24,0.3970218,0.432916999,0.433667004,0.419167012,0.419833004,687936000,1,0.014167011000000007,3.3831669029206055,,,,
2006-03-27,0.407720536,0.444582999,0.444916993,0.431832999,0.43325001,651444000,1,0.011665999999999954,2.6947428784148886,,,,
2006-03-28,0.413987905,0.451416999,0.457332999,0.441666991,0.442582995,795204000,1,0.006834000000000007,1.5371707904647085,,,,
2006-03-29,0.436227173,0.475667,0.476500005,0.449582994,0.45333299,987096000,1,0.02425000100000002,5.371973375774451,,,,
2006-03-30,0.439207852,0.478917003,0.4815,0.467583001,0.476166993,1063308000,1,0.0032500030000000013,0.6832517286252779,,,,
2006-03-31,0.437602848,0.47716701,0.485249996,0.474249989,0.478583008,835560000,0,-0.0017499930000000052,-0.3654063207273527,,,,
2006-04-03,0.442493558,0.482499987,0.489167005,0.473666996,0.479667008,968916000,1,0.0053329770000000165,1.117633216093463,,,,
2006-04-04,0.463204175,0.505083025,0.50583303,0.482666999,0.483166993,1200612000,1,0.022583038,4.680422509524337,,,,
2006-04-05,0.466949493,0.509167016,0.511667013,0.493416995,0.50416702,1112976000,1,0.004083991000000009,0.8085781540569511,,,,
2006-04-06,0.46786657,0.510167003,0.513999999,0.500832975,0.507833004,789312000,1,0.0009999869999999245,0.19639665739854686,,,,
2006-04-07,0.466643214,0.508832991,0.512499988,0.498833001,0.508000016,682674000,0,-0.00133401199999994,-0.26148535521807165,,,,
2006-04-10,0.458542645,0.5,0.510667026,0.496167004,0.507667005,634230000,0,-0.008832991000000012,-1.7359312694408238,,,,
2006-04-11,0.447384387,0.487832993,0.501667023,0.484833002,0.501667023,702072000,0,-0.012167007000000007,-2.4334014000000015,,,,
2006-04-12,0.465420723,0.507499993,0.510167003,0.488332987,0.490999997,598308000,1,0.019667000000000046,4.031502641724777,,,,
2006-04-13,0.452428401,0.493333012,0.502332985,0.491333008,0.496666998,738360000,0,-0.014166981000000023,-2.79152338825747,,,,
2006-04-17,0.453651875,0.494666994,0.507000029,0.490666986,0.492500007,443868000,1,0.0013339820000000113,0.27040193288342346,,,,
2006-04-18,0.442952156,0.48300001,0.486000001,0.469832987,0.485832989,1165488000,0,-0.011666984000000047,-2.358553156267395,,,,
2006-04-19,0.445703417,0.486000001,0.491333008,0.473333001,0.479999989,517476000,1,0.002999991000000035,0.6211161362087829,,,,
2006-04-20,0.445091784,0.485332996,0.493999988,0.473666996,0.481667012,552684000,0,-0.0006670049999999983,-0.13724382687809877,,,,
2006-04-21,0.429042727,0.467833012,0.48883301,0.462166995,0.486833006,770016000,0,-0.017499984000000024,-3.6057684402731236,,,,
2006-04-24,0.442188144,0.482167006,0.486833006,0.462500006,0.470833004,676848000,1,0.014333994000000017,3.0639124714012307,,,,
2006-04-25,0.441881925,0.481833011,0.48300001,0.468333006,0.476666987,719766000,0,-0.00033399500000003135,-0.06926956756556489,,,,
2006-04-26,0.438825339,0.478500009,0.490999997,0.473333001,0.483666986,330528000,0,-0.003333001999999974,-0.691733842204509,,,,
2006-04-27,0.445856631,0.486167014,0.490666986,0.466333002,0.476666987,462966000,1,0.0076670050000000045,1.6022998653694915,,,,
2006-04-28,0.446620435,0.486999989,0.493167013,0.482333004,0.486499995,284736000,1,0.0008329750000000136,0.17133515356103807,,,,
2006-05-01,0.472298861,0.514999986,0.524500012,0.490332991,0.490332991,902472000,1,0.027999996999999943,5.7494861668261645,,,,
2006-05-02,0.471687078,0.51433301,0.524999976,0.505500019,0.518832982,539700000,0,-0.0006669759999999858,-0.12950990643327628,,,,
2006-05-03,0.474744827,0.517666996,0.523333013,0.508000016,0.50849998,378114000,1,0.003333986000000011,0.6482154431425685,,,,
2006-05-04,0.471687078,0.51433301,0.519999981,0.504832983,0.507499993,511128000,0,-0.003333986000000011,-0.6440406720462455,,,,
2006-05-05,0.478106707,0.521332979,0.523167014,0.509832978,0.51700002,338184000,1,0.006999968999999995,1.3609799223269756,,,,
2006-05-08,0.475967079,0.518999994,0.531333029,0.514167011,0.519999981,503622000,0,-0.0023329850000000096,-0.4475038207778545,,,,
2006-05-09,0.46144715,0.503166974,0.521000028,0.502499998,0.518333018,561648000,0,-0.015833019999999975,-3.0506782626282605,,,,
2006-05-10,0.451205969,0.492000014,0.503000021,0.486999989,0.497166991,753264000,0,-0.011166960000000004,-2.2193348484751714,,,,
2006-05-11,0.435157061,0.4745,0.501667023,0.470667005,0.497000009,1201110000,0,-0.017500014000000008,-3.556913313421168,,,,
2006-05-12,0.402447283,0.438832998,0.465499997,0.42899999,0.463167012,1568172000,0,-0.035667002,-7.516754899894627,,,,
2006-05-15,0.408256084,0.445167005,0.449000001,0.434166998,0.437999994,553380000,1,0.00633400700000003,1.4433752768974841,,,,
2006-05-16,0.397556484,0.433499992,0.447833002,0.430667013,0.447667003,497532000,0,-0.011667013000000004,-2.6208171021120497,,,,
2006-05-17,0.381507367,0.416000009,0.434500009,0.408333004,0.432000011,841074000,0,-0.017499982999999997,-4.036905034129735,,,,
2006-05-18,0.364235908,0.397166997,0.423332989,0.396667004,0.419333011,686730000,0,-0.018833011999999982,-4.527166248210341,,,,
2006-05-19,0.371878088,0.405499995,0.414999992,0.396833003,0.400833011,932808000,1,0.00833299799999998,2.098109375386994,,,,
2006-05-22,0.366834074,0.400000006,0.404166996,0.388999999,0.403333008,734886000,0,-0.005499988999999983,-1.3563474889808527,,,,
2006-05-23,0.362860292,0.395666987,0.417833,0.393999994,0.408333004,532314000,0,-0.0043330189999999935,-1.0832547337511773,,,,
2006-05-24,0.367597908,0.400833011,0.412667006,0.390166998,0.399167001,579522000,1,0.005166023999999991,1.3056494905398794,,,,
2006-05-25,0.365611643,0.398667008,0.414332986,0.396499991,0.408333004,423666000,0,-0.0021660030000000274,-0.5403754033621815,,,,
2006-05-26,0.366375506,0.399500012,0.402833015,0.395332992,0.400166988,294642000,1,0.0008330040000000261,0.20894731274076886,,,,
2006-05-30,0.351090521,0.382833004,0.400332987,0.382667005,0.400166988,448788000,0,-0.01666700800000004,-4.171966833382733,,,,
2006-05-31,0.351243585,0.382999986,0.391667008,0.380667001,0.388000011,598422000,1,0.0001669820000000377,0.043617451540316446,,,,
2006-06-01,0.369585395,0.402999997,0.402999997,0.381332994,0.387333006,537126000,1,0.020000010999999984,5.221935177825302,,,,
2006-06-02,0.364235908,0.397166997,0.411500007,0.393166989,0.409500003,673710000,0,-0.005832999999999977,-1.4473945517175715,,,,
2006-06-05,0.348950893,0.380499989,0.402332991,0.379332989,0.395000011,581052000,0,-0.01666700800000004,-4.196473555429893,,,,
2006-06-06,0.339626849,0.370332986,0.385666996,0.360000014,0.385333002,824130000,0,-0.010167003000000008,-2.6720113781659025,,,,
2006-06-07,0.333513647,0.363667011,0.375,0.360832989,0.374332994,565380000,0,-0.006665974999999991,-1.799994937529003,,,,
2006-06-08,0.327399433,0.356999993,0.364167005,0.342667013,0.359499991,730572000,0,-0.006667017999999969,-1.833275441087498,,,,
2006-06-09,0.326329052,0.355832994,0.367832989,0.352833003,0.361667007,433824000,0,-0.001166999000000002,-0.326890482600094,,,,
2006-06-12,0.308293909,0.336167008,0.354333013,0.334167004,0.349667013,463230000,0,-0.019665986000000024,-5.526746066723656,,,,
2006-06-13,0.303555071,0.331,0.342833012,0.327832997,0.335999995,532548000,0,-0.005167007999999973,-1.5370360199059072,,,,
2006-06-14,0.312420756,0.340667009,0.341666996,0.32949999,0.333000004,480492000,1,0.009667009000000004,2.920546525679759,,,,
2006-06-15,0.339780003,0.370499998,0.371666998,0.350333005,0.353166997,837336000,1,0.029832988999999976,8.757228675465893,,,,
2006-06-16,0.331067652,0.361000001,0.368999988,0.357499987,0.368000001,503448000,0,-0.009499996999999982,-2.5641017682272653,,,,
2006-06-19,0.321132988,0.350167006,0.366833001,0.349332988,0.36500001,388044000,0,-0.010832995000000012,-3.0008296315766523,,,,
2006-06-20,0.316088974,0.344666988,0.352499992,0.339166999,0.340499997,535818000,0,-0.005500017999999995,-1.5706842465906097,,,,
2006-06-21,0.319604158,0.348500013,0.354000002,0.343167007,0.343167007,441174000,1,0.00383302499999999,1.1120951914315593,,,,
2006-06-22,0.310280174,0.338333011,0.353332996,0.335999995,0.352333009,532338000,0,-0.01016700199999998,-2.9173605798402025,,,,
2006-06-23,0.310433358,0.338499993,0.345499992,0.334500015,0.337666988,335202000,1,0.0001669819999999822,0.04935433273461519,,,,
2006-06-26,0.307528913,0.33533299,0.341666996,0.33366701,0.338,281736000,0,-0.0031670030000000016,-0.9355991330847684,,,,
2006-06-27,0.297747403,0.324667007,0.337666988,0.320167005,0.337332994,608514000,0,-0.01066598299999999,-3.1807138927786345,,,,
2006-06-28,0.314254701,0.342667013,0.34799999,0.318666995,0.327167004,833376000,1,0.018000006000000013,5.544143880317353,,,,
2006-06-29,0.328469634,0.358166993,0.358166993,0.332167,0.333332986,687666000,1,0.015499979999999969,4.523335895188711,,,,
2006-06-30,0.325412065,0.354833007,0.367332995,0.35216701,0.361667007,468240000,0,-0.003333986000000011,-0.9308468019553133,,,,
2006-07-03,0.330150664,0.360000014,0.363332987,0.357499987,0.363000005,174696000,1,0.005167007000000001,1.4561799207140844,,,,
2006-07-05,0.315324128,0.343832999,0.357499987,0.343832999,0.354333013,459708000,0,-0.016167015000000007,-4.4908373253563285,,,,
2006-07-06,0.305542469,0.333166987,0.347166985,0.329667002,0.343832999,470634000,0,-0.010666011999999947,-3.102090849633647,,,,
2006-07-07,0.29606542,0.322833002,0.336167008,0.319166988,0.335500002,541230000,0,-0.010333985000000045,-3.1017433909200745,,,,
2006-07-10,0.283226073,0.308833003,0.326000005,0.305999994,0.32366699,449922000,0,-0.013999998999999985,-4.336607135351047,,,,
2006-07-11,0.29270339,0.319166988,0.320333004,0.303333014,0.307832986,600582000,1,0.01033398499999999,3.346140114435888,,,,
2006-07-12,0.278640717,0.303833008,0.321666986,0.303499997,0.317999989,461034000,0,-0.01533397999999997,-4.804375319668076,,,,
2006-07-13,0.271457165,0.296000004,0.306667,0.294499993,0.299167007,540582000,0,-0.007833004000000032,-2.5780622229168833,,,,
2006-07-14,0.27008155,0.294499993,0.303166986,0.286166996,0.301499993,572148000,0,-0.0015000109999999678,-0.5067604661248477,,,,
2006-07-17,0.272221118,0.296833009,0.300166994,0.291667014,0.293166995,502806000,1,0.0023330159999999656,0.7921956045683048,,,,
2006-07-18,0.287047744,0.312999994,0.316166997,0.296000004,0.307000011,979332000,1,0.016166985000000023,5.446491633280591,,,,
2006-07-19,0.299581587,0.326667011,0.330666989,0.309332997,0.311666995,1055550000,1,0.013667017000000004,4.366459189133405,,,,
2006-07-20,0.293620408,0.320167005,0.338333011,0.319667011,0.332500011,505602000,0,-0.006500006000000003,-1.989795657694986,,,,
2006-07-21,0.271610439,0.296166986,0.310667008,0.293832988,0.309332997,633918000,0,-0.024000018999999984,-7.496093796423521,,,,
2006-07-24,0.298969746,0.326000005,0.333499998,0.305500001,0.307166994,983178000,1,0.02983301899999996,10.073040011286052,,,,
2006-07-25,0.30951634,0.337500006,0.340999991,0.325167,0.330000013,574104000,1,0.011500001000000037,3.527607614607257,,,,
2006-07-26,0.30951634,0.337500006,0.341500014,0.327499986,0.337500006,495318000,0,0.0,0.0,,,,
2006-07-27,0.313948452,0.342332989,0.355832994,0.336167008,0.341832995,694338000,1,0.004832982999999957,1.4319949375052625,,,,
2006-07-28,0.346505016,0.377833009,0.378500015,0.349166989,0.351166993,815298000,1,0.03550002000000002,10.370026009967747,,,,
2006-07-31,0.338404506,0.368999988,0.37766701,0.368000001,0.373833001,594762000,0,-0.008833020999999996,-2.3378108290162642,,,,
2006-08-01,0.324801326,0.354167014,0.365166992,0.347499996,0.364499986,600966000,0,-0.014832973999999999,-4.0197762824859495,,,,
2006-08-02,0.349714786,0.381332994,0.383166999,0.361167014,0.361999989,756774000,1,0.02716597999999998,7.670386830547686,,,,
2006-08-03,0.371724933,0.405333012,0.415666997,0.374666989,0.379999995,890568000,1,0.024000018000000012,6.293716614513564,,,,
2006-08-04,0.36668092,0.399832994,0.416667014,0.389499992,0.416000009,818232000,0,-0.005500017999999995,-1.3569134112372756,,,,
2006-08-07,0.362401813,0.395166993,0.400166988,0.387499988,0.392832994,436146000,0,-0.004666000999999975,-1.1669874847797017,,,,
2006-08-08,0.372031242,0.405667007,0.414166987,0.397332996,0.398333013,619806000,1,0.010500014000000002,2.657108054568718,,,,
2006-08-09,0.371878088,0.405499995,0.425000012,0.402500004,0.413666993,584706000,0,-0.00016701200000002192,-0.04116972716985631,,,,
2006-08-10,0.369279832,0.402666986,0.405000001,0.394167006,0.400999993,1072140000,0,-0.0028330089999999974,-0.6986458779117858,,,,
2006-08-11,0.357663244,0.389999986,0.400166988,0.372000009,0.373333007,1603272000,0,-0.012666999999999984,-3.145775650949438,,,,
2006-08-14,0.355828971,0.388000011,0.398833007,0.385832995,0.394832999,809412000,0,-0.0019999750000000427,-0.5128141209728255,,,,
2006-08-15,0.390066653,0.425332993,0.42750001,0.394167006,0.398000002,902172000,1,0.037332982000000015,9.621902304533702,,,,
2006-08-16,0.418037683,0.455832988,0.457666993,0.416667014,0.427666992,1029246000,1,0.030499995000000002,7.170850957240462,,,,
2006-08-17,0.411465973,0.44866699,0.462000012,0.444166988,0.450167,814224000,0,-0.007165998000000007,-1.5720665657484196,,,,
2006-08-18,0.418190867,0.456,0.458332986,0.433499992,0.449167013,665898000,1,0.007333010000000029,1.6343992679292116,,,,
2006-08-21,0.402753592,0.439166993,0.449999988,0.438167006,0.449167013,500220000,0,-0.01683300700000001,-3.691448903508774,,,,
2006-08-22,0.402141929,0.438499987,0.450666994,0.4375,0.437833011,473928000,0,-0.0006670060000000255,-0.1518798112407381,,,,
2006-08-23,0.401836485,0.438167006,0.446332991,0.428499997,0.441832989,485412000,0,-0.00033298099999995445,-0.0759363762535196,,,,
2006-08-24,0.405963391,0.442667007,0.444999993,0.432332993,0.439332992,260802000,1,0.004500000999999976,1.0270058992072935,,,,
2006-08-25,0.404739976,0.441332996,0.449167013,0.435000002,0.439332992,238314000,0,-0.0013340110000000238,-0.30135767493510623,,,,
2006-08-28,0.418649375,0.456499994,0.469500005,0.447833002,0.44866699,764562000,1,0.015166998000000043,3.4366335935598262,,,,
2006-08-29,0.437602848,0.47716701,0.479333013,0.457500011,0.460833013,727962000,1,0.020667015999999983,4.527276291705708,,,,
2006-08-30,0.446620435,0.486999989,0.492000014,0.478666991,0.479833007,681564000,1,0.00983297900000002,2.060699669912222,,,,
2006-08-31,0.444939435,0.485166997,0.488000005,0.474667013,0.485832989,511278000,0,-0.0018329920000000333,-0.3763844027520159,,,,
2006-09-01,0.426291436,0.464832991,0.481833011,0.463,0.477999985,605742000,0,-0.020334006000000016,-4.191135449388372,,,,
2006-09-05,0.43561545,0.474999994,0.476832986,0.459500015,0.466333002,549354000,1,0.010167003000000008,2.1872378245200776,,,,
2006-09-06,0.413758516,0.451166987,0.467332989,0.449999988,0.466666996,493572000,0,-0.02383300699999996,-5.017475221273363,,,,
2006-09-07,0.422012329,0.460166991,0.47033301,0.43900001,0.443832994,742836000,1,0.009000004000000006,1.9948276933657836,,,,
2006-09-08,0.423387915,0.461667001,0.469500005,0.451499999,0.467500001,447978000,1,0.001500009999999996,0.3259707952411554,,,,
2006-09-11,0.429959804,0.468832999,0.474166989,0.446166992,0.451332986,598266000,1,0.007165997999999951,1.5522006087673463,,,,
2006-09-12,0.441271186,0.481166989,0.48416701,0.465499997,0.466666996,498432000,1,0.012333990000000017,2.630785381214179,,,,
2006-09-13,0.44478631,0.485000014,0.491333008,0.480832994,0.482333004,476286000,1,0.00383302499999999,0.7966101348652557,,,,
2006-09-14,0.44310531,0.483166993,0.491667002,0.476832986,0.482666999,428814000,0,-0.0018330209999999902,-0.3779424633171228,,,,
2006-09-15,0.451817602,0.49266699,0.495000005,0.482499987,0.484833002,649764000,1,0.009499997000000038,1.966193290856695,,,,
2006-09-18,0.468935877,0.511332989,0.512166977,0.492500007,0.493999988,793896000,1,0.01866599899999999,3.788765916709781,,,,
2006-09-19,0.456708372,0.497999996,0.511667013,0.493833005,0.508000016,708054000,0,-0.013332993000000015,-2.6074971274736227,,,,
2006-09-20,0.473369062,0.516166985,0.516833007,0.503499985,0.504499972,511884000,1,0.018166989000000022,3.647989788337272,,,,
2006-09-21,0.469547689,0.512000024,0.520833015,0.507166982,0.515667021,539106000,0,-0.0041669610000000246,-0.8072893309904399,,,,
2006-09-22,0.455638111,0.496832997,0.513666987,0.491167009,0.510500014,653334000,0,-0.015167027,-2.962309822079227,,,,
2006-09-25,0.471993566,0.514666975,0.516833007,0.490666986,0.504333019,684486000,1,0.017833978000000028,3.589531715422683,,,,
2006-09-26,0.462057769,0.503832996,0.515500009,0.49733299,0.514167011,516120000,0,-0.010833979000000049,-2.1050464720414688,,,,
2006-09-27,0.460682243,0.502332985,0.518333018,0.497500002,0.502332985,578142000,0,-0.0015000109999999678,-0.2977198817681182,,,,
2006-09-28,0.451969892,0.492832989,0.494832993,0.480500013,0.482666999,647346000,0,-0.00949999600000001,-1.8911750340264857,,,,
2006-09-29,0.4522762,0.493167013,0.5,0.490500003,0.496167004,373890000,1,0.00033402399999998833,0.06777630707671403,,,,
2006-10-02,0.440812558,0.480666995,0.493999988,0.476666987,0.490833014,647442000,0,-0.012500018000000002,-2.534641951001699,,,,
2006-10-03,0.432558835,0.471666992,0.475333005,0.461167008,0.471666992,907692000,0,-0.009000002999999979,-1.8723987903517234,,,,
